,Unnamed: 0,FI,FI_EJ,AN,CLIN_STAFF,ADMIN,NURSES,NONCLI,OTHERCLI,INPATIENT
0,6501,10000024,10780054,2019,226.7,233.97,537.71,340.48,507.42,301423.0
1,6503,10000065,10780096,2019,14.59,18.16,58.84,19.59,93.29,2343.0
2,6504,10005239,10008407,2019,43.84,62.84,114.38,79.72,154.32999999999998,87197.0
3,6505,10780195,10000156,2019,85.8,32.37,150.94,16.21,66.61,38690.0
4,6506,10780203,10010718,2019,42.44,35.36,63.6,10.32,80.13,34679.0
5,6507,20000097,20000048,2019,7.4,13.0,35.07,22.22,68.77,2013.0
6,6508,20000162,20000063,2019,254.53,238.43,550.99,403.18,618.51,307010.0
7,6509,20000246,20000071,2019,2.6,9.74,19.18,19.12,41.27,1871.0
8,6511,20000394,20000253,2019,114.69,128.13,290.88,150.98000000000002,288.86,213941.0
9,6512,20000519,20000261,2019,143.06,151.24,367.1,215.7,394.01,241151.0
10,6514,20001061,20004404,2019,90.28,81.79,172.92999999999998,126.71,224.62,147498.0
11,6515,20001087,20004495,2019,19.76,39.45,53.63,44.97,73.09,16224.0
12,6516,20010047,20001632,2019,60.99,28.7,84.07,12.4,120.55,30762.0
13,6517,30000061,30780092,2019,173.92,207.74,629.7300000000001,327.21000000000004,634.59,183016.0
14,6518,30000079,30780100,2019,140.25,128.3,353.43,279.17,461.63000000000005,170338.0
15,6519,30000087,30780118,2019,194.34,183.42,540.79,309.63,627.27,194983.0
16,6520,30780548,30000194,2019,51.24,21.44,68.63,11.63,76.85,9649.0
17,6521,30781116,30000426,2019,60.73,39.31,122.56,21.3,159.37,23663.0
18,6522,30785430,30785422,2019,37.08,18.8,51.62,7.699999999999999,49.28,10471.0
19,6523,40000093,40780215,2019,67.07,73.14,204.79,68.66999999999999,253.37,86635.0
20,6524,40000135,50002948,2019,19.28,13.9,47.08,38.44,53.18,33829.0
21,6525,40000911,40788879,2019,84.43,106.79,326.57,161.08,250.42,69210.0
22,6526,40780470,40000192,2019,18.84,11.4,18.1,3.3,18.5,5278.0
23,6527,50000090,50006931,2019,50.59,19.2,37.06,5.17,40.05,13403.0
24,6528,50000231,50000116,2019,86.82,64.11,170.76,95.67,135.86,83365.0
25,6529,50000348,50002948,2019,149.9,168.78,343.34,236.03,367.56,147083.0
26,6530,60000478,60780897,2019,121.69,127.51,322.0,207.37,327.61,190133.0
27,6531,60000510,60780954,2019,206.68,177.7,379.81,199.45,477.6,171809.0
28,6532,60000528,60780962,2019,117.47,145.96,182.08,209.01,139.97,179312.0
29,6533,60000544,60780988,2019,208.24,194.12,448.52,316.85,566.99,229230.0
30,6534,60002102,60791761,2019,63.71,64.35,104.77,91.5,164.36,58206.0
31,6535,60021417,60000221,2019,72.66999999999999,34.61,59.25,8.7,60.92,20398.0
32,6537,60780491,60790797,2019,93.28,36.71,107.93,12.04,106.8,35284.0
33,6538,60780517,60000239,2019,118.41,72.62,139.91,41.27,168.06,64331.0
34,6539,60780590,60000270,2019,31.16,13.2,22.2,1.8,26.6,8808.0
35,6540,60780715,60000361,2019,206.16,83.41,156.68,40.69,263.72,63336.0
36,6541,60780723,60004959,2019,68.37,36.08,55.53,18.53,32.45,31896.0
37,6542,60780756,60000403,2019,51.85,24.6,38.3,8.4,67.06,12996.0
38,6543,60780947,60800174,2019,103.95,112.36,183.88,43.1,167.0,189345.0
39,6544,60781200,60000635,2019,79.99000000000001,20.66,31.46,16.130000000000003,52.620000000000005,12439.0
40,6545,60785003,60785011,2019,442.84,352.22,742.81,606.33,995.48,453164.0
41,6546,60785219,60780608,2019,96.38,32.69,50.95,15.85,65.16000000000001,13138.0
42,6547,60788957,60785011,2019,62.57,184.9,115.36,197.64,245.8,48700.0
43,6548,60789195,60785011,2019,280.02,196.46,436.92,400.78,666.99,289076.0
44,6549,60791811,60010808,2019,33.7,45.63,90.16,51.97,155.99,21666.0
45,6550,60794013,60790797,2019,64.5,32.94,68.96,11.63,50.71,16487.0
46,6551,60800166,60780608,2019,89.86,35.71,76.66,18.22,65.36,17867.0
47,6552,70000013,70002878,2019,42.97,57.17,85.64,47.59,86.51,16460.0
48,6553,70000179,70780358,2019,114.68,120.12,258.33,161.31,295.49,198189.0
49,6554,70000195,70780374,2019,4.43,10.64,24.93,12.73,47.5,4805.0
50,6555,70000609,70005566,2019,99.58,99.83,205.65,197.11,219.56,33353.0
51,6556,70780168,70000088,2019,20.67,17.03,28.12,4.04,18.4,6244.0
52,6557,70780424,70000245,2019,99.18,48.86,116.96,24.85,161.93,31972.0
53,6558,80000110,80000037,2019,47.7,65.1,149.47,77.4,208.89,59108.0
54,6559,80000219,80001969,2019,39.48,59.03,82.46,65.23,103.88,102794.0
55,6560,80000425,80000615,2019,192.22,214.94,468.57,368.47,499.71,283237.0
57,6562,90000175,90781774,2019,134.26,163.01,315.53,202.88,369.59,178701.0
58,6563,90000183,90781816,2019,50.12,88.97,281.38000000000005,161.59,270.68,60711.0
59,6564,100000082,100001148,2019,16.9,6.83,14.89,2.69,18.0,3457.0
60,6565,100000090,100000017,2019,267.0,277.79,538.3,376.29,592.03,355848.0
61,6566,100000124,100009075,2019,52.15,19.84,53.93,4.16,54.67,12370.0
62,6567,100000199,100006279,2019,32.34,41.56,86.85,63.59,106.23,17359.0
63,6569,110000023,110780061,2019,215.38,229.59,460.23,338.95,472.13000000000005,231337.0
64,6570,110000056,110780137,2019,133.66,125.69,289.51,158.14,279.68,149716.0
65,6571,110000189,110780707,2019,9.7,17.22,23.25,31.5,49.6,526.0
66,6573,110780228,110000114,2019,66.03999999999999,48.76,166.96,21.06,158.52,49377.0
67,6574,110780483,110000155,2019,76.72,27.55,73.48,8.41,86.58,29937.0
68,6575,120000039,120780044,2019,188.19,185.46,426.27,281.19,393.21,240707.0
69,6576,120000054,120780069,2019,56.01,84.18,123.89,127.14,143.51,74519.0
70,6577,120000070,120780085,2019,25.98,30.3,73.1,69.69999999999999,101.95,41239.0
71,6578,120004569,120004528,2019,69.22,72.32,161.23,125.39,156.27,74762.0
72,6579,120004668,120004619,2019,23.67,32.79,74.19,54.19,126.88,62584.0
73,6580,130000409,130041916,2019,292.64,245.65,570.92,369.59,724.88,324310.0
74,6582,130000565,130781446,2019,111.15,107.91,213.9,117.54,303.26,117800.0
75,6583,130001225,130782634,2019,113.01,131.12,263.76,121.57,320.6,116718.0
76,6584,130001647,130784127,2019,262.78000000000003,254.32,400.41,384.04,223.5,249072.0
77,6585,130002215,130785512,2019,40.39,56.03,94.73,100.97,134.57,63349.0
78,6586,130002827,130789274,2019,98.03,132.68,286.45,233.74,316.27,168085.0
79,6587,130002835,130789316,2019,148.9,170.72,293.59000000000003,214.41,348.12,201653.0
81,6589,130037922,130037823,2019,58.97,17.47,87.36999999999999,5.56,49.34,8628.0
82,6591,130042096,130042062,2019,16.5,3.0,28.0,5.5200000000000005,13.2,3558.0
83,6592,130043664,130002157,2019,226.36,169.88,379.71,46.93,377.31,382833.0
84,6593,130780521,130786049,2019,493.4,329.73,1138.57,673.0999999999999,1069.75,503800.0
85,6595,130781370,130000532,2019,25.23,15.18,26.99,6.05,31.89,7584.0
86,6596,130781479,130000599,2019,149.72,58.18,239.89,29.93,137.06,32258.0
88,6598,130782071,130002454,2019,45.8,35.72,66.34,12.09,72.28,21838.0
89,6599,130782147,130000979,2019,96.18,35.64,96.17,10.95,40.41,78318.0
90,6600,130782162,130000987,2019,44.17999999999999,24.74,37.48,9.64,16.779999999999998,7974.0
91,6601,130783236,130786049,2019,362.42,249.51,896.4300000000001,500.59,693.44,329921.0
92,6602,130783293,130786049,2019,815.5999999999999,474.87,1502.63,1166.94,1277.81,561452.0
93,6603,130783327,130001415,2019,89.87,57.93,145.41,34.21,168.75,41574.0
94,6604,130783665,130043722,2019,43.46,25.7,43.73,22.4,36.14,96796.0
95,6605,130783723,130001456,2019,84.13000000000001,30.9,68.25999999999999,20.08,29.36,21996.0
96,6606,130784051,130037823,2019,134.86,45.18,254.05,40.82,208.76,28696.0
97,6607,130784234,130786049,2019,214.87,131.71,360.02000000000004,187.65,308.0,145900.0
98,6608,130784713,130038847,2019,167.18,91.27,231.92,81.78,246.5,39566.0
99,6609,130784903,130002041,2019,25.24,16.63,23.86,6.29,25.77,5364.0
100,6610,130785389,130002173,2019,71.82000000000001,23.5,50.84,8.17,38.31,9910.0
101,6611,130785652,130014228,2019,325.54,314.18,617.8,264.19,747.4000000000001,534703.0
102,6612,130785678,130002249,2019,77.31,38.93,111.66,25.880000000000003,79.96,11157.0
103,6613,130786361,130002447,2019,113.59,56.3,206.66,45.88,175.46,44090.0
104,6614,130786445,130002488,2019,32.03,16.4,30.05,10.0,82.1,14405.0
105,6615,130786742,750821092,2019,132.92000000000002,120.65,215.2,137.55,206.98,115688.0
106,6617,130804297,130786049,2019,186.66,71.75,338.44000000000005,85.71,288.99,203652.0
107,6618,130809015,130001928,2019,30.83,60.39,81.64999999999999,82.1,197.85,3722.0
108,6619,130810740,130007362,2019,108.19,55.99,105.16,15.65,69.97,26716.0
109,6620,140000027,140000035,2019,145.51,117.47,332.16,203.19,403.33,154874.0
110,6621,140000209,140000100,2019,836.55,575.42,1415.17,798.37,1439.72,684247.0
111,6622,140000233,140000118,2019,49.41,68.9,145.69000000000003,96.6,167.61,110413.0
112,6623,140000290,140000449,2019,28.03,9.05,30.82,5.59,31.96,6974.0
113,6624,140000373,140000159,2019,34.620000000000005,51.66,106.17,67.74000000000001,140.9,21150.0
114,6626,140002452,140025800,2019,28.64,58.37,68.38000000000001,29.65,65.57000000000001,63461.0
115,6627,140004383,140000100,2019,45.11,52.58,35.09,131.55,57.24,12693.0
116,6628,140016759,140003146,2019,106.0,38.79,133.54,31.21,188.17,51461.0
117,6629,140017237,140003278,2019,107.52,62.22,281.34,37.87,161.47,73425.0
118,6630,140018730,140000423,2019,25.37,10.3,24.8,5.7,18.84,7040.0
119,6631,140024886,140000092,2019,95.41,100.27,191.11,187.04,231.11,110767.0
120,6632,140026410,140026279,2019,34.27,44.06,106.7,72.01,120.88,28731.0
121,6633,140026709,140000415,2019,31.23,12.7,41.4,5.699999999999999,29.85,5244.0
122,6634,150000032,150780088,2019,30.23,50.0,108.41,58.53999999999999,160.15,48001.0
123,6635,150000040,150780096,2019,155.41,163.52,497.71,282.53,525.4,216966.0
124,6636,150000164,150780468,2019,19.23,15.39,34.39,20.44,76.36,27084.0
125,6637,150780732,150000271,2019,47.09,52.17,108.82,19.6,113.65,28416.0
126,6638,160000170,160000204,2019,45.19,19.46,47.73,5.11,40.57,10499.0
127,6639,160000253,160000451,2019,215.35,229.71,532.9300000000001,351.04,580.88,311885.0
128,6640,160000279,160000212,2019,19.450000000000003,14.49,28.79,8.42,33.2,12554.0
129,6641,160000303,160006037,2019,26.34,51.53,98.55,77.0,215.73,26606.0
130,6642,160013207,160001632,2019,65.19,40.37,107.7,31.700000000000003,71.95,23362.0
131,6643,160015368,160014411,2019,48.94,56.95,106.1,70.06,159.34,67453.0
132,6644,170000038,170780050,2019,47.17999999999999,68.14,132.97,91.91,181.87,116040.0
133,6645,170000087,170024194,2019,326.73,362.69,720.13,446.01,816.2400000000001,313957.0
134,6646,170000095,170780167,2019,30.63,51.28,111.99,71.22,184.64,43372.0
135,6647,170000103,170780175,2019,173.47,194.41,502.38,398.84,428.34,249079.0
136,6648,170000129,170780191,2019,50.89,76.34,132.88,100.13,182.57,35122.0
137,6649,170000152,170780225,2019,111.24,121.18,281.08,129.9,421.39,156466.0
138,6650,170780563,170000251,2019,48.02,25.0,92.75,9.0,58.3,12983.0
139,6651,170780613,170024053,2019,49.35,27.59,64.64,6.62,37.51,8760.0
140,6652,170780621,170000285,2019,28.07,20.5,56.59,22.31,62.85,5435.0
141,6653,170780662,170024053,2019,70.58999999999999,26.05,66.86,6.63,60.900000000000006,21563.0
142,6654,180000010,180000028,2019,170.33,175.06,531.4,276.61,557.28,250661.0
143,6655,180000200,180000051,2019,50.12,58.06,119.23,94.81,204.45,80065.0
144,6656,180000283,180000069,2019,27.32,46.5,65.56,99.24,125.27,36287.0
145,6657,180004145,180000887,2019,63.8,31.29,116.23,21.58,143.77,23653.0
146,6658,190000018,190000042,2019,177.52999999999997,217.87,524.85,285.82,584.3299999999999,258388.0
147,6659,190000026,190000059,2019,100.75,120.19,285.97,197.64,305.22,99106.0
148,6661,190000224,190000901,2019,76.84,35.72,101.85,11.65,73.64,22109.0
149,6662,190000257,190001131,2019,25.15,19.13,38.17,6.1,24.6,6037.0
150,6663,210011847,210011839,2019,74.25,30.22,72.11,12.1,60.26,20839.0
151,6665,210780789,210003208,2019,69.61999999999999,27.4,114.6,15.6,100.8,31925.0
152,6666,210986089,210780581,2019,26.17,16.37,69.37,25.290000000000003,127.46,4434.0
153,6667,210987558,210780581,2019,1071.52,676.42,1720.9699999999998,1289.24,1700.14,666321.0
154,6668,210987657,210012175,2019,86.16000000000001,84.9,192.0,122.53,211.77,95157.0
155,6669,210987665,210012142,2019,15.3,26.11,50.84,52.06,71.51,35440.0
156,6670,210987673,210012142,2019,9.75,27.83,51.69,49.63,76.45,13553.0
157,6671,210987699,210780706,2019,66.25999999999999,66.1,125.2,80.21000000000001,146.44,103268.0
158,6672,210987731,210780417,2019,114.26,146.16,154.69,257.64,93.11,162752.0
159,6673,220000012,220000020,2019,329.36,353.98,780.0300000000001,470.36,834.29,354353.0
160,6674,220000095,220000046,2019,84.28,92.78,237.44,167.53,367.65,91089.0
161,6675,220000111,220000376,2019,23.61,20.11,43.82,4.62,22.99,8759.0
162,6676,220000343,220000079,2019,83.84,97.67,207.64,128.77,296.87,92690.0
163,6677,220000368,220000103,2019,88.02000000000001,117.91,220.87,165.85,277.09,121347.0
164,6678,220000541,220000152,2019,36.49,55.23,97.58,105.69,158.73000000000002,53028.0
165,6679,220001259,220005045,2019,9.6,32.99,51.62,87.4,121.77,6143.0
166,6680,220005599,220017842,2019,26.02,16.74,47.28,4.0,25.24,9986.0
167,6682,230000820,230780041,2019,84.38,107.46,227.04,150.15,268.98999999999995,91721.0
168,6683,230780082,750005068,2019,18.76,31.86,72.18,66.99,80.29,18840.0
170,6685,240000190,240000596,2019,59.900000000000006,41.4,150.29,18.68,110.67,30092.0
171,6686,240000208,240000612,2019,19.59,20.0,47.8,5.5,49.49,7332.0
172,6687,240000216,240000620,2019,20.75,8.85,22.74,5.92,29.22,8393.0
173,6688,240000372,240000059,2019,63.55,82.35,171.67999999999998,120.68,255.7,124776.0
174,6689,240000489,240000117,2019,213.38,227.48,631.9499999999999,368.32,861.03,220745.0
175,6691,240000687,240000448,2019,28.04,57.04,149.14,77.77000000000001,198.32,42025.0
176,6692,250000270,250000643,2019,89.97,44.02,175.13,21.44,177.69,26738.0
177,6693,250000700,250000452,2019,93.49,90.82,182.73,153.19,214.4,33469.0
178,6694,250006954,250000015,2019,877.02,444.96,1478.61,864.5899999999999,1417.13,689409.0
180,6696,260000013,260000021,2019,309.55,291.53,642.95,405.5,701.25,329664.0
181,6697,260000120,260016910,2019,100.92,130.09,265.04,188.73,276.83,125506.0
182,6698,260000138,260000047,2019,160.07999999999998,161.07,387.43,253.46,416.24,206765.0
183,6699,260000146,260000054,2019,20.73,36.83,72.8,58.53,49.68,42350.0
184,6700,260000203,260016910,2019,12.21,16.87,35.5,64.91,72.34,23514.0
185,6701,260000260,260000377,2019,30.18,17.87,37.59,5.8,30.53,8186.0
186,6702,260003017,260000781,2019,50.63,35.5,77.43,10.12,48.5,18491.0
187,6703,260006267,70000245,2019,51.38,9.66,45.07,4.85,59.84,13651.0
188,6704,270000045,270000060,2019,35.39,72.94,89.36000000000001,52.49,111.76,64391.0
189,6705,270000326,270000680,2019,42.08,32.02,83.80000000000001,8.0,82.54,40766.0
190,6706,270000359,270023724,2019,238.28,243.41,456.15,277.48,512.5600000000001,235026.0
191,6707,270000367,270000086,2019,35.18,61.78,89.49,70.74,145.11,67095.0
192,6708,270000391,760024042,2019,20.19,31.07,54.92,19.59,79.37,35189.0
193,6709,270000425,270000102,2019,19.43,50.4,80.92999999999999,55.05,152.87,20208.0
194,6710,270000441,270000110,2019,17.749999999999996,26.53,56.58,47.14,117.08,38925.0
195,6711,270000458,270023724,2019,49.61,60.1,146.19,85.05000000000001,196.06,76089.0
196,6712,270000862,270000953,2019,34.14,30.8,35.81,7.7,35.95,8047.0
197,6713,280000084,280000183,2019,211.26,183.99,481.59,295.36,658.9499999999999,260021.0
198,6714,280000449,920030269,2019,6.23,12.0,29.32,4.6,42.95,1128.0
199,6715,280000662,280500075,2019,33.55,55.71,118.85,88.55,172.60000000000002,56880.0
200,6716,280502998,280000589,2019,29.63,34.03,62.24,53.52,79.41000000000001,77237.0
201,6717,280504267,280000134,2019,234.08,195.6,486.99,325.35,613.95,316264.0
202,6718,280505777,280001199,2019,69.34,40.0,79.9,26.5,58.73,45467.0
203,6719,290000025,290020700,2019,301.65,308.68,630.2,480.34,643.93,328176.0
204,6720,290000033,290021542,2019,155.91,175.26,632.5899999999999,333.34,446.44,137529.0
205,6721,290000058,290000017,2019,281.93,286.73,527.5799999999999,439.34,502.11,89815.0
206,6722,290000066,290020700,2019,17.58,18.79,77.63,42.63,103.4,34187.0
207,6723,290000140,290000447,2019,65.53,35.71,115.12,25.880000000000003,67.22,25350.0
208,6724,290000173,290000041,2019,65.25,69.11,174.73999999999998,91.69,159.25,66886.0
209,6725,290000181,290000074,2019,38.42,55.87,83.38000000000001,80.60000000000001,100.63,60866.0
210,6726,290000207,290000520,2019,50.39,27.29,73.28,8.74,73.94,16043.0
211,6727,290000215,290029974,2019,46.620000000000005,17.12,81.46000000000001,7.34,67.0,12397.0
212,6728,290000256,290000017,2019,36.99,44.65,120.86,85.87,141.51,11869.0
213,6729,290000728,750821092,2019,63.07,97.72,145.78,109.19,140.07,85996.0
214,6730,290000785,220020739,2019,58.440000000000005,69.46,136.85,67.23,158.84,97285.0
215,6731,290000934,560005746,2019,45.97,70.87,125.58,112.93,165.87,48256.0
216,6732,290004142,290022508,2019,36.39,10.28,44.52,5.21,27.08,8436.0
217,6733,290004324,290000017,2019,478.91,242.28,826.0699999999999,569.6800000000001,630.5300000000001,67604.0
218,6734,290019777,290022508,2019,94.11,44.76,145.82,30.98,145.64999999999998,54697.0
219,6735,290023431,290001049,2019,34.8,14.8,33.27,3.5,26.6,8532.0
220,6736,300000023,300780046,2019,125.32,147.12,383.64,300.32000000000005,476.86,142887.0
221,6737,300000031,300780053,2019,104.17,123.39,196.76,145.52,253.79,123000.0
222,6738,300780137,920028396,2019,64.84,37.94,87.72,14.34,59.24,23316.0
223,6739,300780152,300017985,2019,102.82,32.03,140.61,21.56,113.9,15312.0
224,6740,300781465,300000726,2019,66.39,18.69,52.76,10.21,78.32,11472.0
225,6741,300782117,300780038,2019,728.69,558.44,1294.9199999999998,1086.2800000000002,1488.5,652855.0
226,6742,300788502,300017985,2019,121.37,44.5,111.47,18.88,142.21,49475.0
227,6743,310000310,310780671,2019,89.47,72.61,137.30999999999997,118.05,250.31000000000003,40080.0
228,6744,310009279,310780671,2019,24.87,17.39,52.78,2.5700000000000003,71.51,39313.0
229,6745,310016977,310781406,2019,238.24,116.79,589.01,93.01,681.97,271531.0
230,6746,310019351,310781406,2019,114.14,55.95,223.51,66.45,169.42,138037.0
231,6750,310780150,310788799,2019,79.36,40.25,113.49,54.48,96.94,20530.0
232,6751,310780259,310000096,2019,150.64,100.0,472.96,119.0,314.0,55856.0
233,6752,310780283,310000112,2019,127.41,79.31,261.31,71.09,163.23,82498.0
234,6753,310780366,310000153,2019,20.1,16.13,33.18,25.8,71.58,4157.0
235,6754,310780382,310000179,2019,87.30000000000001,37.34,132.6,12.97,129.3,28091.0
236,6755,310781000,310788880,2019,128.51,73.45,376.19,55.18000000000001,239.0,61185.0
237,6756,310781067,310788898,2019,72.28,85.31,104.73,35.92,111.45,118093.0
238,6758,310782016,310000617,2019,143.73999999999998,21.91,90.77,24.67,36.2,43957.0
239,6759,310782347,310789136,2019,125.16,190.69,202.93,295.01,165.27,225824.0
240,6760,310783048,310781406,2019,558.35,367.68,1178.83,1099.78,1013.4199999999998,502522.0
241,6761,310783055,310781406,2019,637.6,219.35,1186.16,553.5,1050.31,345944.0
242,6762,320000086,320780117,2019,112.15,142.0,301.90000000000003,191.45,503.18,136700.0
243,6763,320780067,320000052,2019,36.33,21.89,34.1,7.46,38.19,6890.0
244,6764,330000332,330780545,2019,36.37,23.8,67.0,21.0,61.9,25567.0
245,6765,330000340,330780552,2019,146.25,180.15,341.02,90.8,256.19000000000005,186228.0
246,6766,330000555,330781204,2019,103.65,81.8,164.76,100.62,256.75,95070.0
247,6767,330000571,330781220,2019,43.66,65.56,119.84,57.69,146.39,53136.0
248,6768,330000589,330027509,2019,50.13,86.79,131.23,120.98,153.23999999999998,84526.0
249,6770,330000605,330781253,2019,253.65,274.53,606.76,400.31,769.5200000000001,276509.0
250,6771,330000613,330781261,2019,11.73,39.58,49.38,36.88,133.64,22434.0
251,6772,330000662,330781329,2019,132.92,163.4,177.07,290.01,136.47,188171.0
252,6775,330780081,330000043,2019,89.08,30.5,177.72,16.44,84.53999999999999,16741.0
253,6776,330780115,330000076,2019,73.92,29.04,81.78,8.3,55.83,26359.0
254,6777,330780206,330000126,2019,39.25,19.27,48.93,9.2,38.07,11861.0
255,6778,330780263,330000134,2019,78.39999999999999,61.55,125.48,6.95,154.38,53053.0
256,6779,330780271,330021429,2019,27.5,15.14,34.76,5.0,17.3,9663.0
257,6781,330780479,330000274,2019,185.04,118.73,299.67,63.72,337.59,78059.0
258,6782,330780495,330796392,2019,34.31,79.23,100.22,13.66,97.06,62313.0
259,6783,330780503,330000308,2019,80.0,46.47,129.81,17.4,74.05,26464.0
260,6784,330780511,330000316,2019,36.33,16.97,33.440000000000005,13.36,32.34,11726.0
261,6785,330780529,330796392,2019,85.44999999999999,122.42,188.71,34.01,115.91,91327.0
262,6786,330780537,330000324,2019,60.61,36.3,101.39,35.91,99.14,29094.0
263,6787,330781337,330781196,2019,33.72,53.38,124.84,89.91,209.71,17358.0
264,6788,330781352,330781196,2019,208.12,148.5,360.27000000000004,202.26,379.18,130871.0
265,6789,330781360,330781196,2019,1214.45,718.13,2177.96,1266.83,2302.74,695130.0
266,6790,330781402,330000670,2019,57.14,25.08,69.28,22.69,48.22,14062.0
267,6791,330782582,330000928,2019,84.1,37.86,104.21,13.79,106.44,22972.0
268,6792,330783648,330781196,2019,541.0,334.6,1039.75,938.52,1033.89,280115.0
269,6793,340000033,340780055,2019,215.61,249.7,556.34,413.49,668.85,247334.0
270,6794,340000207,340780493,2019,140.92000000000002,188.16,214.06,211.78,187.36,182127.0
271,6795,340000223,340011295,2019,126.56,120.88,303.06,203.08,325.39,166684.0
272,6797,340008275,340780477,2019,25.18,12.69,66.29,8.28,105.67,6656.0
273,6798,340009885,340009877,2019,67.08,25.04,55.5,8.24,91.74,15909.0
274,6799,340015502,340000512,2019,150.19,66.18,256.23,12.68,268.97,44899.0
275,6800,340015965,340000074,2019,68.50999999999999,35.1,148.34,13.56,157.12,46292.0
276,6802,340780139,340000090,2019,45.99,19.78,48.150000000000006,5.2,34.9,8908.0
277,6804,340780154,340000116,2019,41.22,16.7,41.25,4.1,24.46,19271.0
278,6805,340780436,340011295,2019,10.62,6.21,41.34,4.91,69.23,22816.0
279,6806,340780634,340000272,2019,115.68,42.6,120.2,24.34,105.96,42733.0
280,6807,340780642,340785856,2019,84.11,68.4,88.39,42.67,91.12,152969.0
281,6808,340780667,340000280,2019,149.29,65.39,257.32,23.06,234.31,49754.0
282,6809,340780675,340000298,2019,103.89,41.78,77.5,8.92,114.61,30985.0
283,6811,340780741,340000348,2019,59.94,21.49,36.33,7.29,41.95,11095.0
284,6812,340781608,340015171,2019,11.47,15.59,44.51,12.68,60.86,1040.0
285,6813,340782036,340780477,2019,262.29,130.14,481.57,253.42,405.6,174384.0
286,6814,340782085,340780477,2019,233.62,131.92,408.07,149.97,306.8,216124.0
287,6815,340785161,340780477,2019,472.62,246.25,804.97,382.7000000000001,743.53,384858.0
288,6816,340796663,340780477,2019,294.73,140.3,569.8199999999999,246.72,589.83,238365.0
289,6817,350000063,220020739,2019,7.8,9.97,27.1,10.72,49.03,1062.0
290,6818,350000121,350000303,2019,201.24,85.33,360.92,37.67,255.73,85596.0
291,6819,350000139,350001137,2019,60.1,91.4,145.13,15.34,224.28,166045.0
292,6820,350000147,350000022,2019,219.91000000000005,197.35,603.11,249.89,618.66,149517.0
293,6821,350000154,350000030,2019,73.59,86.9,191.11,118.36,276.98,106480.0
294,6822,350000162,350000048,2019,59.96,78.01,188.58,83.36,247.24,77259.0
295,6823,350000188,350000055,2019,54.81,49.56,124.23,92.35,159.34,73799.0
296,6824,350000196,350000311,2019,66.95,18.96,58.6,6.91,49.15,15215.0
297,6825,350000741,350005179,2019,987.54,586.34,1546.24,1453.08,1443.52,597198.0
298,6826,350002192,220020739,2019,105.9,61.25,203.13,50.64,195.96,21030.0
299,6827,350002812,350023503,2019,70.56,97.75,85.06,148.25,60.95,132320.0
300,6828,350005021,440042844,2019,23.6,29.24,91.0,35.89,161.63,5333.0
301,6829,350005146,350000733,2019,93.17,44.6,156.94,33.41,94.29,51778.0
302,6830,350007084,350005179,2019,234.65,132.36,456.29,124.01,527.61,260035.0
303,6831,360000038,360000046,2019,32.55,55.26,75.62,82.91000000000001,212.48,46004.0
304,6832,360000129,360000269,2019,27.27,18.78,46.16,10.7,47.85,11307.0
305,6833,360000137,360000053,2019,163.60000000000002,197.39,469.37,227.65,559.28,253423.0
306,6834,360000160,360000053,2019,17.8,24.7,72.17,43.1,115.53000000000002,25397.0
307,6835,370000051,370000028,2019,14.49,8.23,26.35,5.970000000000001,19.01,4899.0
308,6836,370000093,370013468,2019,117.8,39.0,164.51,17.26,100.62,51167.0
309,6837,370000499,370000481,2019,120.18,55.02,258.33,52.66,214.45,133708.0
310,6838,370000531,370000606,2019,63.8,78.27,212.58,117.85,385.27,39014.0
311,6839,370000861,370000481,2019,508.68,454.18,1013.64,608.51,1164.49,432535.0
312,6840,370000879,370000564,2019,43.99,64.27,95.4,67.99000000000001,164.76999999999998,55806.0
